"sku_id","article","brand","category","units_sold","revenue","profit","margin_percent"
3788,"ДЕТ-003788","ДетиНеВыносят","Штаны",22,58590.0,21003.5,35.85
4459,"ДЕТ-004459","ДетиНосят","Пижамы",140,629000.0,313840.0,49.90
40,"ДЕТ-000040","ДетиНеВыносят","Пижамы",74,537200.0,159082.0,29.61
1192,"ДЕТ-001192","ДетиНеВыносят","Куртки",48,504410.0,202504.0,40.15
4665,"ДЕТ-004665","ДетиПоносят","Футболки",6,16800.0,7254.0,43.18
168,"ДЕТ-000168","ДетиНосят","Худи",101,922460.0,459072.8,49.77
951,"ДЕТ-000951","ДетиПоносят","Футболки",53,451040.0,170960.0,37.90
4335,"ДЕТ-004335","ДетиНосят","Куртки",19,185130.0,99148.0,53.56
522,"ДЕТ-000522","ДетиНеВыносят","Комбинезоны",13,54160.0,19633.2,36.25
4604,"ДЕТ-004604","ДетиНеВыносят","Штаны",54,369520.0,165762.0,44.86
2997,"ДЕТ-002997","ДетиНосят","Футболки",91,258950.0,96646.0,37.32
2965,"ДЕТ-002965","ДетиНеВыносят","Футболки",10,27200.0,9086.0,33.40
3888,"ДЕТ-003888","ДетиНеВыносят","Пижамы",35,223510.0,97388.2,43.57
56,"ДЕТ-000056","ДетиНеВыносят","Куртки",2,1700.0,88.0,5.18
3974,"ДЕТ-003974","ДетиНеВыносят","Пижамы",173,1622020.0,728273.0,44.90
4572,"ДЕТ-004572","ДетиНеВыносят","Худи",37,65300.0,18801.0,28.79
567,"ДЕТ-000567","ДетиНосят","Комбинезоны",18,22800.0,8058.0,35.34
216,"ДЕТ-000216","ДетиПоносят","Куртки",140,617240.0,206574.0,33.47
3754,"ДЕТ-003754","ДетиНеВыносят","Комбинезоны",64,632160.0,318320.0,50.35
2833,"ДЕТ-002833","ДетиПоносят","Пижамы",85,387490.0,152736.5,39.42
4028,"ДЕТ-004028","ДетиНосят","Куртки",5,23200.0,7720.0,33.28
1520,"ДЕТ-001520","ДетиНеВыносят","Худи",60,484100.0,199802.0,41.27
4980,"ДЕТ-004980","ДетиНеВыносят","Штаны",116,1146230.0,588066.4,51.30
1760,"ДЕТ-001760","ДетиНеВыносят","Комбинезоны",15,85850.0,40752.5,47.47
3329,"ДЕТ-003329","ДетиНосят","Штаны",6,15620.0,4960.0,31.75
2670,"ДЕТ-002670","ДетиНосят","Комбинезоны",32,152900.0,42064.0,27.51
1029,"ДЕТ-001029","ДетиНеВыносят","Комбинезоны",17,87210.0,28364.5,32.52
1266,"ДЕТ-001266","ДетиПоносят","Штаны",189,1649850.0,878742.0,53.26
3622,"ДЕТ-003622","ДетиНосят","Комбинезоны",42,141930.0,57261.0,40.34
2911,"ДЕТ-002911","ДетиНосят","Пижамы",55,75850.0,14370.0,18.95
596,"ДЕТ-000596","ДетиНосят","Комбинезоны",44,114830.0,37919.0,33.02
1053,"ДЕТ-001053","ДетиНеВыносят","Штаны",44,240490.0,114611.2,47.66
3030,"ДЕТ-003030","ДетиНеВыносят","Куртки",68,266130.0,114798.6,43.14
2563,"ДЕТ-002563","ДетиНеВыносят","Пижамы",37,382710.0,157502.0,41.15
2780,"ДЕТ-002780","ДетиНеВыносят","Штаны",216,1903390.0,698291.8,36.69
3971,"ДЕТ-003971","ДетиНеВыносят","Штаны",97,220690.0,39200.0,17.76
4414,"ДЕТ-004414","ДетиНосят","Комбинезоны",188,1028960.0,428992.0,41.69
3600,"ДЕТ-003600","ДетиПоносят","Куртки",195,1321350.0,523950.0,39.65
3463,"ДЕТ-003463","ДетиПоносят","Пижамы",162,410650.0,188032.0,45.79
2901,"ДЕТ-002901","ДетиНеВыносят","Комбинезоны",43,49320.0,21340.0,43.27
2772,"ДЕТ-002772","ДетиНеВыносят","Пижамы",88,980880.0,467809.6,47.69
1035,"ДЕТ-001035","ДетиНосят","Куртки",47,107750.0,53829.0,49.96
1835,"ДЕТ-001835","ДетиПоносят","Футболки",50,455460.0,210791.0,46.28
1960,"ДЕТ-001960","ДетиНосят","Куртки",18,143390.0,54183.8,37.79
1071,"ДЕТ-001071","ДетиНосят","Худи",24,77400.0,24828.0,32.08
4772,"ДЕТ-004772","ДетиНеВыносят","Футболки",15,58020.0,24102.6,41.54
993,"ДЕТ-000993","ДетиПоносят","Штаны",21,54050.0,24606.5,45.53
3492,"ДЕТ-003492","ДетиНеВыносят","Комбинезоны",30,222620.0,75245.6,33.80
1461,"ДЕТ-001461","ДетиНеВыносят","Худи",13,123290.0,60492.5,49.07
1502,"ДЕТ-001502","ДетиНосят","Худи",16,74600.0,32596.0,43.69
1890,"ДЕТ-001890","ДетиПоносят","Комбинезоны",9,31260.0,15678.0,50.15
3671,"ДЕТ-003671","ДетиНеВыносят","Футболки",18,62240.0,27162.0,43.64
2905,"ДЕТ-002905","ДетиНосят","Куртки",22,140900.0,58006.0,41.17
589,"ДЕТ-000589","ДетиПоносят","Футболки",78,793520.0,388856.0,49.00
3219,"ДЕТ-003219","ДетиНосят","Куртки",185,1463140.0,687608.2,47.00
1549,"ДЕТ-001549","ДетиНосят","Футболки",105,1001410.0,473630.8,47.30
3100,"ДЕТ-003100","ДетиПоносят","Худи",3,10980.0,4209.0,38.33
4779,"ДЕТ-004779","ДетиПоносят","Худи",12,76860.0,32812.8,42.69
1421,"ДЕТ-001421","ДетиПоносят","Куртки",86,319880.0,127883.6,39.98
1100,"ДЕТ-001100","ДетиПоносят","Штаны",267,1123160.0,398043.8,35.44
1225,"ДЕТ-001225","ДетиНеВыносят","Футболки",18,94690.0,43421.2,45.86
3077,"ДЕТ-003077","ДетиНеВыносят","Куртки",27,137100.0,68673.0,50.09
871,"ДЕТ-000871","ДетиНеВыносят","Комбинезоны",32,243760.0,74208.0,30.44
1010,"ДЕТ-001010","ДетиНосят","Комбинезоны",63,154510.0,57686.5,37.34
2082,"ДЕТ-002082","ДетиНосят","Куртки",26,109970.0,55852.5,50.79
3927,"ДЕТ-003927","ДетиПоносят","Куртки",67,306630.0,129505.0,42.23
1951,"ДЕТ-001951","ДетиНосят","Куртки",90,70430.0,17522.6,24.88
1880,"ДЕТ-001880","ДетиПоносят","Куртки",41,365980.0,199800.4,54.59
973,"ДЕТ-000973","ДетиНосят","Куртки",230,1068720.0,391970.4,36.68
4647,"ДЕТ-004647","ДетиПоносят","Худи",69,527440.0,194459.0,36.87
4692,"ДЕТ-004692","ДетиПоносят","Куртки",72,382210.0,143006.5,37.42
17,"ДЕТ-000017","ДетиПоносят","Комбинезоны",20,161310.0,67319.0,41.73
3275,"ДЕТ-003275","ДетиНосят","Штаны",80,135560.0,50039.2,36.91
4886,"ДЕТ-004886","ДетиНеВыносят","Пижамы",60,362470.0,155985.4,43.03
3045,"ДЕТ-003045","ДетиНосят","Худи",139,313220.0,73444.0,23.45
2279,"ДЕТ-002279","ДетиНеВыносят","Худи",18,52000.0,24106.0,46.36
1153,"ДЕТ-001153","ДетиНосят","Футболки",13,83130.0,26501.6,31.88
3936,"ДЕТ-003936","ДетиНеВыносят","Футболки",169,888920.0,248278.4,27.93
4551,"ДЕТ-004551","ДетиПоносят","Футболки",47,323000.0,121244.0,37.54
1351,"ДЕТ-001351","ДетиПоносят","Комбинезоны",36,348110.0,136756.0,39.29
4012,"ДЕТ-004012","ДетиПоносят","Худи",20,65900.0,26875.0,40.78
1442,"ДЕТ-001442","ДетиНеВыносят","Футболки",147,932440.0,320366.8,34.36
2162,"ДЕТ-002162","ДетиНеВыносят","Худи",30,187260.0,60831.0,32.48
4792,"ДЕТ-004792","ДетиНеВыносят","Пижамы",21,133620.0,62442.0,46.73
3406,"ДЕТ-003406","ДетиНеВыносят","Куртки",70,595580.0,237425.6,39.86
2008,"ДЕТ-002008","ДетиПоносят","Футболки",47,495900.0,270154.0,54.48
1700,"ДЕТ-001700","ДетиПоносят","Пижамы",4,14920.0,7757.6,51.99
4172,"ДЕТ-004172","ДетиПоносят","Худи",61,188900.0,75338.0,39.88
212,"ДЕТ-000212","ДетиПоносят","Худи",197,1604440.0,686422.8,42.78
3510,"ДЕТ-003510","ДетиПоносят","Худи",33,241820.0,107755.0,44.56
4437,"ДЕТ-004437","ДетиПоносят","Комбинезоны",6,43800.0,23118.0,52.78
2442,"ДЕТ-002442","ДетиПоносят","Штаны",71,266440.0,95860.0,35.98
4087,"ДЕТ-004087","ДетиНосят","Штаны",15,139850.0,69570.0,49.75
824,"ДЕТ-000824","ДетиПоносят","Пижамы",35,159000.0,43480.0,27.35
3800,"ДЕТ-003800","ДетиНосят","Штаны",170,466090.0,165869.2,35.59
2503,"ДЕТ-002503","ДетиНосят","Худи",90,687510.0,301333.5,43.83
4399,"ДЕТ-004399","ДетиПоносят","Штаны",171,1268260.0,542990.0,42.81
2133,"ДЕТ-002133","ДетиНеВыносят","Комбинезоны",7,55830.0,22635.4,40.54
730,"ДЕТ-000730","ДетиНеВыносят","Штаны",345,3332130.0,1510299.0,45.33
527,"ДЕТ-000527","ДетиНосят","Штаны",82,477000.0,120868.0,25.34
30,"ДЕТ-000030","ДетиПоносят","Пижамы",235,908580.0,343418.0,37.80
1201,"ДЕТ-001201","ДетиНеВыносят","Куртки",44,267020.0,111376.4,41.71
2206,"ДЕТ-002206","ДетиНеВыносят","Футболки",142,841560.0,404488.0,48.06
1500,"ДЕТ-001500","ДетиПоносят","Куртки",113,634420.0,321361.0,50.65
1729,"ДЕТ-001729","ДетиНосят","Худи",85,116870.0,36248.4,31.02
465,"ДЕТ-000465","ДетиПоносят","Пижамы",16,22160.0,8984.0,40.54
3833,"ДЕТ-003833","ДетиНеВыносят","Футболки",33,171020.0,50290.0,29.41
549,"ДЕТ-000549","ДетиНеВыносят","Пижамы",48,191310.0,83146.2,43.46
1680,"ДЕТ-001680","ДетиПоносят","Штаны",111,395490.0,189967.2,48.03
4245,"ДЕТ-004245","ДетиНеВыносят","Комбинезоны",160,1332160.0,529811.2,39.77
1984,"ДЕТ-001984","ДетиПоносят","Куртки",5,39400.0,21797.0,55.32
3375,"ДЕТ-003375","ДетиНеВыносят","Пижамы",17,106070.0,35212.4,33.20
1009,"ДЕТ-001009","ДетиНосят","Штаны",23,96430.0,33674.0,34.92
1715,"ДЕТ-001715","ДетиНеВыносят","Штаны",6,36720.0,11538.0,31.42
1171,"ДЕТ-001171","ДетиНеВыносят","Пижамы",24,177960.0,78751.2,44.25
3356,"ДЕТ-003356","ДетиПоносят","Комбинезоны",81,267850.0,82909.0,30.95
1396,"ДЕТ-001396","ДетиПоносят","Куртки",226,1061910.0,327920.0,30.88
1220,"ДЕТ-001220","ДетиПоносят","Футболки",297,811160.0,275896.0,34.01
3606,"ДЕТ-003606","ДетиНеВыносят","Штаны",9,85720.0,44743.6,52.20
2904,"ДЕТ-002904","ДетиНеВыносят","Пижамы",109,683770.0,225189.4,32.93
1428,"ДЕТ-001428","ДетиПоносят","Штаны",19,146760.0,42415.0,28.90
763,"ДЕТ-000763","ДетиПоносят","Куртки",20,105320.0,30216.0,28.69
530,"ДЕТ-000530","ДетиПоносят","Худи",80,281600.0,100848.0,35.81
501,"ДЕТ-000501","ДетиНосят","Футболки",127,266020.0,102038.0,38.36
4638,"ДЕТ-004638","ДетиПоносят","Пижамы",48,324450.0,128040.0,39.46
4149,"ДЕТ-004149","ДетиПоносят","Куртки",3,7800.0,2841.0,36.42
3065,"ДЕТ-003065","ДетиНосят","Штаны",68,269960.0,112512.8,41.68
741,"ДЕТ-000741","ДетиНосят","Комбинезоны",37,137590.0,46371.8,33.70
2317,"ДЕТ-002317","ДетиНеВыносят","Куртки",12,40380.0,20415.0,50.56
1374,"ДЕТ-001374","ДетиНосят","Пижамы",31,63550.0,23343.0,36.73
165,"ДЕТ-000165","ДетиНосят","Худи",103,170460.0,57238.0,33.58
2709,"ДЕТ-002709","ДетиПоносят","Куртки",32,277060.0,124437.2,44.91
627,"ДЕТ-000627","ДетиНосят","Куртки",231,858090.0,353016.0,41.14
1783,"ДЕТ-001783","ДетиНосят","Пижамы",46,421760.0,205272.8,48.67
818,"ДЕТ-000818","ДетиНосят","Пижамы",79,447220.0,241022.0,53.89
2579,"ДЕТ-002579","ДетиНеВыносят","Комбинезоны",67,407440.0,191290.0,46.95
2318,"ДЕТ-002318","ДетиНосят","Штаны",77,264600.0,100170.0,37.86
4814,"ДЕТ-004814","ДетиНосят","Футболки",96,509350.0,182648.0,35.86
3842,"ДЕТ-003842","ДетиПоносят","Штаны",53,91760.0,37871.8,41.27
2396,"ДЕТ-002396","ДетиПоносят","Пижамы",24,151600.0,59160.0,39.02
3922,"ДЕТ-003922","ДетиНосят","Худи",17,18540.0,5631.8,30.38
4876,"ДЕТ-004876","ДетиНеВыносят","Куртки",27,209930.0,88564.0,42.19
743,"ДЕТ-000743","ДетиНеВыносят","Худи",187,485200.0,164645.0,33.93
2638,"ДЕТ-002638","ДетиНосят","Куртки",105,694080.0,257400.6,37.09
4985,"ДЕТ-004985","ДетиНосят","Пижамы",139,199970.0,90627.6,45.32
253,"ДЕТ-000253","ДетиНосят","Куртки",39,204470.0,66655.4,32.60
4096,"ДЕТ-004096","ДетиНеВыносят","Куртки",60,504010.0,213848.8,42.43
2878,"ДЕТ-002878","ДетиНеВыносят","Куртки",74,105060.0,27290.0,25.98
2620,"ДЕТ-002620","ДетиПоносят","Футболки",230,2177220.0,999796.0,45.92
4458,"ДЕТ-004458","ДетиПоносят","Худи",33,157610.0,66325.0,42.08
3389,"ДЕТ-003389","ДетиПоносят","Пижамы",58,292190.0,110387.2,37.78
4829,"ДЕТ-004829","ДетиПоносят","Штаны",84,341430.0,160262.4,46.94
4431,"ДЕТ-004431","ДетиПоносят","Штаны",25,203210.0,103628.5,51.00
2935,"ДЕТ-002935","ДетиНеВыносят","Куртки",42,190990.0,79619.2,41.69
2024,"ДЕТ-002024","ДетиНосят","Футболки",18,62280.0,17820.0,28.61
2848,"ДЕТ-002848","ДетиНеВыносят","Куртки",36,194390.0,48988.0,25.20
2581,"ДЕТ-002581","ДетиНосят","Штаны",17,169050.0,79597.0,47.08
1574,"ДЕТ-001574","ДетиНосят","Футболки",83,680220.0,221298.4,32.53
3822,"ДЕТ-003822","ДетиПоносят","Пижамы",14,87130.0,32512.6,37.32
3969,"ДЕТ-003969","ДетиНосят","Куртки",20,85020.0,23567.0,27.72
458,"ДЕТ-000458","ДетиНеВыносят","Футболки",112,153200.0,28632.0,18.69
604,"ДЕТ-000604","ДетиНосят","Штаны",48,287710.0,146715.0,50.99
4074,"ДЕТ-004074","ДетиНосят","Комбинезоны",79,722100.0,311452.0,43.13
1748,"ДЕТ-001748","ДетиНосят","Худи",5,26500.0,11970.0,45.17
88,"ДЕТ-000088","ДетиНосят","Штаны",16,30640.0,8819.2,28.78
2618,"ДЕТ-002618","ДетиПоносят","Куртки",22,94970.0,40651.4,42.80
2765,"ДЕТ-002765","ДетиПоносят","Комбинезоны",278,2241250.0,715750.0,31.94
3517,"ДЕТ-003517","ДетиНосят","Комбинезоны",105,325960.0,139004.8,42.64
452,"ДЕТ-000452","ДетиНосят","Пижамы",6,5760.0,1390.8,24.15
2842,"ДЕТ-002842","ДетиПоносят","Штаны",103,1010660.0,473429.0,46.84
3529,"ДЕТ-003529","ДетиПоносят","Футболки",15,26710.0,9863.5,36.93
2089,"ДЕТ-002089","ДетиНосят","Пижамы",18,50080.0,14180.0,28.31
2287,"ДЕТ-002287","ДетиПоносят","Куртки",108,512710.0,195719.5,38.17
196,"ДЕТ-000196","ДетиНосят","Штаны",9,47380.0,20860.0,44.03
4706,"ДЕТ-004706","ДетиНеВыносят","Футболки",4,21000.0,7096.0,33.79
2944,"ДЕТ-002944","ДетиНосят","Пижамы",157,627470.0,277596.5,44.24
859,"ДЕТ-000859","ДетиПоносят","Штаны",6,35040.0,10278.0,29.33
3218,"ДЕТ-003218","ДетиПоносят","Худи",258,1316920.0,521887.6,39.63
2719,"ДЕТ-002719","ДетиНосят","Штаны",16,95170.0,29976.0,31.50
2460,"ДЕТ-002460","ДетиНеВыносят","Куртки",11,62070.0,22605.4,36.42
2429,"ДЕТ-002429","ДетиНеВыносят","Штаны",25,56570.0,15759.5,27.86
3502,"ДЕТ-003502","ДетиПоносят","Футболки",195,1284740.0,451567.0,35.15
2916,"ДЕТ-002916","ДетиНосят","Худи",25,166800.0,53484.0,32.06
1745,"ДЕТ-001745","ДетиНеВыносят","Футболки",52,462040.0,200542.0,43.40
4802,"ДЕТ-004802","ДетиНосят","Худи",67,93330.0,35000.0,37.50
4175,"ДЕТ-004175","ДетиНосят","Штаны",6,50530.0,19394.5,38.38
2663,"ДЕТ-002663","ДетиНеВыносят","Штаны",109,1023960.0,462507.2,45.17
2853,"ДЕТ-002853","ДетиНосят","Худи",42,167480.0,78534.0,46.89
1852,"ДЕТ-001852","ДетиНеВыносят","Футболки",4,25960.0,11068.8,42.64
957,"ДЕТ-000957","ДетиНеВыносят","Штаны",47,203340.0,80850.2,39.76
1795,"ДЕТ-001795","ДетиНосят","Пижамы",15,94980.0,36662.4,38.60
788,"ДЕТ-000788","ДетиНосят","Худи",51,422900.0,188493.0,44.57
3943,"ДЕТ-003943","ДетиНеВыносят","Худи",32,97260.0,46638.0,47.95
3259,"ДЕТ-003259","ДетиПоносят","Комбинезоны",14,128920.0,52932.0,41.06
4547,"ДЕТ-004547","ДетиНосят","Футболки",77,145140.0,31088.2,21.42
1413,"ДЕТ-001413","ДетиПоносят","Куртки",79,587960.0,252506.0,42.95
1115,"ДЕТ-001115","ДетиНеВыносят","Футболки",34,217500.0,73188.0,33.65
2558,"ДЕТ-002558","ДетиПоносят","Штаны",52,447540.0,205803.2,45.99
2064,"ДЕТ-002064","ДетиНосят","Худи",39,399750.0,195819.0,48.99
1148,"ДЕТ-001148","ДетиНеВыносят","Пижамы",22,156830.0,63952.0,40.78
1495,"ДЕТ-001495","ДетиНеВыносят","Худи",16,100310.0,41599.5,41.47
2675,"ДЕТ-002675","ДетиНеВыносят","Пижамы",40,302830.0,154770.4,51.11
4,"ДЕТ-000004","ДетиНосят","Худи",49,292740.0,154049.0,52.62
3618,"ДЕТ-003618","ДетиПоносят","Комбинезоны",45,82430.0,23149.0,28.08
4832,"ДЕТ-004832","ДетиНеВыносят","Пижамы",169,397210.0,132544.0,33.37
119,"ДЕТ-000119","ДетиНосят","Штаны",28,28530.0,7954.5,27.88
341,"ДЕТ-000341","ДетиПоносят","Футболки",124,115080.0,50004.0,43.45
891,"ДЕТ-000891","ДетиНосят","Пижамы",1,2990.0,988.0,33.04
565,"ДЕТ-000565","ДетиНосят","Куртки",183,558580.0,152608.6,27.32
1534,"ДЕТ-001534","ДетиПоносят","Комбинезоны",42,230190.0,109393.5,47.52
4809,"ДЕТ-004809","ДетиПоносят","Куртки",157,1767580.0,803988.6,45.49
791,"ДЕТ-000791","ДетиНеВыносят","Пижамы",4,23970.0,5659.4,23.61
173,"ДЕТ-000173","ДетиНеВыносят","Комбинезоны",34,221650.0,79379.0,35.81
3919,"ДЕТ-003919","ДетиНеВыносят","Пижамы",113,663420.0,281068.0,42.37
2427,"ДЕТ-002427","ДетиНосят","Куртки",31,218330.0,89387.5,40.94
1838,"ДЕТ-001838","ДетиПоносят","Худи",12,20340.0,6885.0,33.85
438,"ДЕТ-000438","ДетиНеВыносят","Штаны",50,438450.0,212455.0,48.46
176,"ДЕТ-000176","ДетиПоносят","Штаны",310,1465130.0,527334.4,35.99
4050,"ДЕТ-004050","ДетиПоносят","Куртки",140,1477600.0,755140.0,51.11
3458,"ДЕТ-003458","ДетиПоносят","Пижамы",96,627910.0,166616.0,26.54
2769,"ДЕТ-002769","ДетиПоносят","Пижамы",29,216060.0,76336.0,35.33
3819,"ДЕТ-003819","ДетиНосят","Комбинезоны",73,441020.0,195365.0,44.30
324,"ДЕТ-000324","ДетиНосят","Штаны",55,190400.0,85877.0,45.10
3590,"ДЕТ-003590","ДетиНосят","Комбинезоны",30,137130.0,57726.6,42.10
410,"ДЕТ-000410","ДетиПоносят","Штаны",32,270640.0,118931.2,43.94
817,"ДЕТ-000817","ДетиПоносят","Худи",5,40800.0,14886.0,36.49
3496,"ДЕТ-003496","ДетиПоносят","Худи",95,655720.0,229903.6,35.06
3691,"ДЕТ-003691","ДетиПоносят","Пижамы",148,784850.0,250045.0,31.86
4623,"ДЕТ-004623","ДетиНеВыносят","Штаны",38,34910.0,9379.0,26.87
1019,"ДЕТ-001019","ДетиПоносят","Футболки",4,9120.0,3812.0,41.80
2546,"ДЕТ-002546","ДетиНосят","Штаны",72,499070.0,269523.0,54.01
1741,"ДЕТ-001741","ДетиПоносят","Куртки",197,851780.0,269103.0,31.59
4764,"ДЕТ-004764","ДетиПоносят","Пижамы",132,802870.0,392365.6,48.87
2963,"ДЕТ-002963","ДетиПоносят","Штаны",13,79510.0,35271.8,44.36
4225,"ДЕТ-004225","ДетиПоносят","Комбинезоны",68,347840.0,123723.2,35.57
1045,"ДЕТ-001045","ДетиПоносят","Худи",85,586560.0,266951.0,45.51
575,"ДЕТ-000575","ДетиНеВыносят","Куртки",45,94260.0,31693.8,33.62
3336,"ДЕТ-003336","ДетиНеВыносят","Штаны",59,116580.0,48546.4,41.64
2416,"ДЕТ-002416","ДетиНеВыносят","Комбинезоны",58,97970.0,44143.4,45.06
360,"ДЕТ-000360","ДетиПоносят","Худи",68,64800.0,7844.0,12.10
4157,"ДЕТ-004157","ДетиНосят","Худи",5,20580.0,9163.0,44.52
4480,"ДЕТ-004480","ДетиПоносят","Худи",31,71400.0,32759.0,45.88
4664,"ДЕТ-004664","ДетиНеВыносят","Комбинезоны",55,178190.0,90257.2,50.65
3765,"ДЕТ-003765","ДетиПоносят","Комбинезоны",8,87260.0,41969.2,48.10
2242,"ДЕТ-002242","ДетиНеВыносят","Худи",76,463890.0,194365.0,41.90
4299,"ДЕТ-004299","ДетиНеВыносят","Штаны",46,199360.0,76628.8,38.44
3006,"ДЕТ-003006","ДетиНосят","Футболки",72,503740.0,237510.0,47.15
4405,"ДЕТ-004405","ДетиНосят","Пижамы",3,10800.0,2298.0,21.28
4536,"ДЕТ-004536","ДетиПоносят","Футболки",72,569200.0,263860.0,46.36
4793,"ДЕТ-004793","ДетиПоносят","Штаны",17,91080.0,27421.0,30.11
55,"ДЕТ-000055","ДетиНосят","Комбинезоны",14,66780.0,17164.0,25.70
2999,"ДЕТ-002999","ДетиНеВыносят","Штаны",64,615780.0,277995.6,45.15
215,"ДЕТ-000215","ДетиНеВыносят","Худи",138,411250.0,115376.0,28.05
4340,"ДЕТ-004340","ДетиНосят","Куртки",25,211120.0,76818.4,36.39
1222,"ДЕТ-001222","ДетиПоносят","Пижамы",43,334570.0,116057.6,34.69
74,"ДЕТ-000074","ДетиНосят","Пижамы",15,26000.0,6630.0,25.50
1283,"ДЕТ-001283","ДетиНеВыносят","Комбинезоны",146,461880.0,191238.0,41.40
4322,"ДЕТ-004322","ДетиНосят","Комбинезоны",42,194740.0,89639.2,46.03
2782,"ДЕТ-002782","ДетиНосят","Комбинезоны",87,376270.0,154638.0,41.10
3306,"ДЕТ-003306","ДетиНосят","Куртки",69,264430.0,109052.5,41.24
4789,"ДЕТ-004789","ДетиПоносят","Куртки",8,13390.0,5661.5,42.28
1426,"ДЕТ-001426","ДетиПоносят","Футболки",8,24800.0,8784.0,35.42
254,"ДЕТ-000254","ДетиНеВыносят","Пижамы",37,42340.0,11149.8,26.33
2491,"ДЕТ-002491","ДетиНеВыносят","Комбинезоны",76,287430.0,104703.5,36.43
3598,"ДЕТ-003598","ДетиНеВыносят","Куртки",52,75660.0,19401.2,25.64
4023,"ДЕТ-004023","ДетиНосят","Пижамы",61,276530.0,121346.5,43.88
138,"ДЕТ-000138","ДетиПоносят","Пижамы",13,55220.0,25167.0,45.58
974,"ДЕТ-000974","ДетиНеВыносят","Куртки",35,251450.0,92387.5,36.74
2380,"ДЕТ-002380","ДетиНеВыносят","Футболки",137,1054670.0,557935.6,52.90
574,"ДЕТ-000574","ДетиПоносят","Футболки",132,587320.0,211928.0,36.08
2041,"ДЕТ-002041","ДетиПоносят","Худи",40,80310.0,30648.0,38.16
4427,"ДЕТ-004427","ДетиПоносят","Пижамы",23,200560.0,112000.8,55.84
4203,"ДЕТ-004203","ДетиНосят","Куртки",40,123820.0,55372.4,44.72
4983,"ДЕТ-004983","ДетиНосят","Худи",2,17200.0,7288.0,42.37
4255,"ДЕТ-004255","ДетиНеВыносят","Футболки",5,11150.0,4900.0,43.95
4594,"ДЕТ-004594","ДетиНосят","Комбинезоны",23,37260.0,17089.0,45.86
2246,"ДЕТ-002246","ДетиПоносят","Футболки",86,924980.0,431253.6,46.62
4441,"ДЕТ-004441","ДетиПоносят","Штаны",41,261260.0,97078.0,37.16
3756,"ДЕТ-003756","ДетиПоносят","Худи",14,60560.0,15639.2,25.82
219,"ДЕТ-000219","ДетиНосят","Комбинезоны",20,38470.0,14379.5,37.38
3981,"ДЕТ-003981","ДетиНеВыносят","Штаны",196,1146640.0,568631.2,49.59
623,"ДЕТ-000623","ДетиНосят","Пижамы",37,240380.0,89629.0,37.29
1744,"ДЕТ-001744","ДетиНеВыносят","Худи",5,49350.0,27020.0,54.75
4401,"ДЕТ-004401","ДетиНеВыносят","Комбинезоны",108,299260.0,138068.8,46.14
2968,"ДЕТ-002968","ДетиНосят","Худи",182,572780.0,215576.4,37.64
3182,"ДЕТ-003182","ДетиНеВыносят","Худи",95,490150.0,245322.0,50.05
2921,"ДЕТ-002921","ДетиПоносят","Куртки",95,684080.0,295704.0,43.23
2856,"ДЕТ-002856","ДетиНеВыносят","Худи",41,73670.0,12439.4,16.89
3785,"ДЕТ-003785","ДетиНосят","Куртки",4,15180.0,5974.4,39.36
3714,"ДЕТ-003714","ДетиНеВыносят","Комбинезоны",66,224990.0,81982.0,36.44
3744,"ДЕТ-003744","ДетиНосят","Штаны",81,307250.0,104805.0,34.11
2330,"ДЕТ-002330","ДетиНеВыносят","Штаны",6,16400.0,6926.0,42.23
3880,"ДЕТ-003880","ДетиНосят","Комбинезоны",16,16150.0,5199.5,32.20
2951,"ДЕТ-002951","ДетиПоносят","Куртки",62,386350.0,176370.0,45.65
3713,"ДЕТ-003713","ДетиНосят","Футболки",65,518150.0,185757.5,35.85
4126,"ДЕТ-004126","ДетиНосят","Куртки",121,239040.0,59161.8,24.75
2649,"ДЕТ-002649","ДетиНосят","Комбинезоны",126,88810.0,-2536.0,-2.86
1155,"ДЕТ-001155","ДетиНосят","Пижамы",30,59530.0,12156.4,20.42
699,"ДЕТ-000699","ДетиНосят","Комбинезоны",196,1146850.0,553332.0,48.25
774,"ДЕТ-000774","ДетиПоносят","Штаны",63,233520.0,115416.0,49.42
3270,"ДЕТ-003270","ДетиНеВыносят","Куртки",50,536900.0,234470.0,43.67
4345,"ДЕТ-004345","ДетиПоносят","Куртки",114,563690.0,200976.5,35.65
464,"ДЕТ-000464","ДетиНеВыносят","Комбинезоны",14,30960.0,9254.8,29.89
2338,"ДЕТ-002338","ДетиНеВыносят","Пижамы",80,546220.0,227420.4,41.64
1634,"ДЕТ-001634","ДетиНеВыносят","Штаны",36,112570.0,36313.6,32.26
3832,"ДЕТ-003832","ДетиНеВыносят","Комбинезоны",18,36160.0,12584.0,34.80
2474,"ДЕТ-002474","ДетиНеВыносят","Футболки",36,399280.0,214956.0,53.84
2250,"ДЕТ-002250","ДетиПоносят","Худи",44,498140.0,224466.8,45.06
1568,"ДЕТ-001568","ДетиНосят","Худи",46,152600.0,39556.0,25.92
2038,"ДЕТ-002038","ДетиПоносят","Куртки",35,276490.0,129176.8,46.72
987,"ДЕТ-000987","ДетиНеВыносят","Худи",17,45130.0,12741.5,28.23
288,"ДЕТ-000288","ДетиНеВыносят","Худи",48,80190.0,28561.5,35.62
