"sku_id","brand","category","units_sold","revenue","cost","logistics","profit","margin_percent"
2043,"ДетиНосят","Куртки",46,267510.0,126684,3266,110809.0,41.42
2763,"ДетиПоносят","Комбинезоны",2,5420.0,1590,364,2382.0,43.95
1974,"ДетиНеВыносят","Штаны",17,67000.0,25891,3128,24581.0,36.69
3856,"ДетиНосят","Комбинезоны",133,584220.0,261744,25802,226567.6,38.78
306,"ДетиПоносят","Худи",21,170320.0,80409,3507,55746.4,32.73
4692,"ДетиПоносят","Куртки",72,382210.0,176616,5256,143006.5,37.42
1164,"ДетиПоносят","Худи",75,324900.0,127650,17325,140937.0,43.38
2974,"ДетиНосят","Куртки",52,226540.0,98644,4576,82542.8,36.44
3967,"ДетиНосят","Футболки",56,378510.0,141736,11816,168181.5,44.43
4019,"ДетиПоносят","Штаны",126,1094710.0,414162,23436,547641.0,50.03
4961,"ДетиНосят","Футболки",428,1566390.0,654412,61204,537496.0,34.31
4619,"ДетиНосят","Худи",130,162370.0,54860,12870,78403.0,48.29
1187,"ДетиПоносят","Худи",14,24360.0,11354,2478,7604.8,31.22
1053,"ДетиНеВыносят","Штаны",44,240490.0,94248,2772,114611.2,47.66
2940,"ДетиНосят","Куртки",48,30310.0,14544,5520,4184.0,13.80
1139,"ДетиПоносят","Штаны",99,942940.0,346797,16137,391418.0,41.51
866,"ДетиНеВыносят","Худи",26,28370.0,12376,1924,11233.0,39.59
4403,"ДетиНеВыносят","Штаны",50,133930.0,63850,5050,51637.0,38.56
433,"ДетиПоносят","Штаны",15,165740.0,59820,2265,87081.0,52.54
3305,"ДетиНеВыносят","Пижамы",332,1357630.0,600588,37516,515881.5,38.00
480,"ДетиПоносят","Футболки",78,385810.0,151086,10998,177428.8,45.99
1185,"ДетиНеВыносят","Комбинезоны",43,403270.0,158154,8471,188252.6,46.68
4289,"ДетиНосят","Комбинезоны",88,89880.0,42240,19976,14182.0,15.78
1251,"ДетиНосят","Худи",348,3484940.0,1385388,75168,1327396.0,38.09
2197,"ДетиНосят","Штаны",3,10200.0,4302,684,3990.0,39.12
760,"ДетиНеВыносят","Худи",12,22560.0,8748,1896,7855.2,34.82
834,"ДетиПоносят","Куртки",63,533760.0,179550,12222,261924.0,49.07
863,"ДетиНосят","Худи",181,1077770.0,540828,24254,297134.0,27.57
43,"ДетиНосят","Куртки",10,23100.0,9040,1000,8440.0,36.54
1618,"ДетиПоносят","Куртки",53,306670.0,128048,10600,137355.0,44.79
557,"ДетиНосят","Комбинезоны",126,295490.0,152082,26208,81741.2,27.66
1305,"ДетиПоносят","Пижамы",7,8330.0,3367,406,3307.5,39.71
3078,"ДетиНеВыносят","Футболки",17,114330.0,56576,1513,35661.6,31.19
188,"ДетиНеВыносят","Пижамы",55,382500.0,201850,10450,112825.0,29.50
3966,"ДетиНеВыносят","Штаны",39,75030.0,26871,3978,30675.6,40.88
551,"ДетиНеВыносят","Куртки",34,66530.0,25262,2584,25378.0,38.15
3269,"ДетиНеВыносят","Куртки",11,65260.0,33946,2211,16051.0,24.60
2196,"ДетиПоносят","Комбинезоны",35,111180.0,43610,8155,39402.6,35.44
1035,"ДетиНосят","Куртки",47,107750.0,37976,5170,53829.0,49.96
4260,"ДетиПоносят","Куртки",70,160990.0,62860,14630,54521.8,33.87
4446,"ДетиНеВыносят","Штаны",155,300500.0,129580,37975,87870.0,29.24
2935,"ДетиНеВыносят","Куртки",42,190990.0,85386,3066,79619.2,41.69
4450,"ДетиНосят","Футболки",50,112840.0,55050,5750,31728.8,28.12
4064,"ДетиНеВыносят","Штаны",119,801760.0,337722,20944,298777.2,37.27
365,"ДетиПоносят","Худи",102,194570.0,71604,22950,70830.5,36.40
489,"ДетиПоносят","Пижамы",43,103640.0,45924,7826,31234.8,30.14
3362,"ДетиПоносят","Комбинезоны",32,262000.0,87744,7616,119480.0,45.60
125,"ДетиПоносят","Комбинезоны",17,54150.0,22695,3910,21047.0,38.87
4869,"ДетиНосят","Пижамы",5,54200.0,19970,845,22545.0,41.60
26,"ДетиНеВыносят","Штаны",83,702320.0,288923,15687,327478.0,46.63
2725,"ДетиНеВыносят","Куртки",13,52160.0,18928,2847,19953.0,38.25
1542,"ДетиПоносят","Футболки",121,1206450.0,436568,23595,625642.0,51.86
3508,"ДетиНеВыносят","Футболки",46,160080.0,50002,7820,73443.6,45.88
1323,"ДетиНосят","Худи",29,139310.0,53795,7250,57368.5,41.18
1960,"ДетиНосят","Куртки",18,143390.0,60804,2592,54183.8,37.79
2821,"ДетиНосят","Худи",43,166320.0,55083,7697,83581.6,50.25
3947,"ДетиНеВыносят","Худи",67,119050.0,61573,9246,24421.0,20.51
2997,"ДетиНосят","Футболки",91,258950.0,122850,13559,96646.0,37.32
3217,"ДетиНосят","Штаны",197,814300.0,381983,22852,262891.0,32.28
1907,"ДетиНеВыносят","Футболки",22,156240.0,81840,2596,56180.0,35.96
3717,"ДетиНосят","Комбинезоны",66,143810.0,62700,6006,46342.0,32.22
1937,"ДетиНосят","Штаны",33,35560.0,12474,5313,11372.2,31.98
1915,"ДетиНосят","Пижамы",7,38110.0,18788,1316,13432.8,35.25
4015,"ДетиПоносят","Куртки",61,147590.0,47824,9760,63439.8,42.98
508,"ДетиНосят","Футболки",105,143360.0,56700,22155,47301.8,33.00
488,"ДетиПоносят","Комбинезоны",37,114050.0,60643,7104,34898.0,30.60
526,"ДетиПоносят","Комбинезоны",62,123220.0,41912,12028,47100.4,38.22
873,"ДетиПоносят","Штаны",4,8440.0,3220,984,2716.8,32.19
4674,"ДетиНосят","Штаны",319,195440.0,101442,24244,40438.0,20.69
1324,"ДетиПоносят","Штаны",20,265670.0,77740,3980,152069.6,57.24
4091,"ДетиНосят","Штаны",29,220940.0,100224,4292,89911.2,40.69
4853,"ДетиПоносят","Штаны",50,284820.0,140300,3800,83756.0,29.41
2248,"ДетиНеВыносят","Штаны",5,58440.0,19690,1140,27090.8,46.36
1179,"ДетиНеВыносят","Пижамы",20,62230.0,22420,2820,24544.0,39.44
2831,"ДетиПоносят","Футболки",10,76900.0,27320,1000,37045.0,48.17
3467,"ДетиНеВыносят","Худи",55,500500.0,211035,11825,187550.0,37.47
1418,"ДетиНосят","Комбинезоны",114,115350.0,45144,15732,33711.0,29.22
1611,"ДетиНосят","Штаны",55,456050.0,194865,9735,205845.0,45.14
3860,"ДетиНеВыносят","Пижамы",33,64690.0,20823,5214,25715.0,39.75
3121,"ДетиНеВыносят","Комбинезоны",102,101850.0,45798,9078,26604.0,26.12
4202,"ДетиНосят","Куртки",51,308910.0,103632,12240,146701.5,47.49
1011,"ДетиПоносят","Худи",23,83180.0,42481,2553,23173.6,27.86
2181,"ДетиНеВыносят","Куртки",53,196460.0,83793,6254,71050.2,36.17
3581,"ДетиПоносят","Куртки",87,378740.0,163473,20793,126300.8,33.35
3943,"ДетиНеВыносят","Худи",32,97260.0,36928,3968,46638.0,47.95
4042,"ДетиНосят","Комбинезоны",41,181160.0,80975,5412,73033.8,40.31
1830,"ДетиНеВыносят","Худи",83,66410.0,24900,5395,29474.0,44.38
4986,"ДетиНосят","Худи",20,51410.0,18820,1380,21956.2,42.71
169,"ДетиНеВыносят","Штаны",85,666440.0,322490,10965,213025.8,31.96
3446,"ДетиПоносят","Штаны",56,222580.0,90104,10136,100082.0,44.96
389,"ДетиНосят","Штаны",104,382730.0,180336,11440,114408.0,29.89
2704,"ДетиНеВыносят","Футболки",36,49710.0,18792,4752,16224.0,32.64
3520,"ДетиПоносят","Штаны",85,752620.0,272000,16150,313946.0,41.71
1163,"ДетиНеВыносят","Комбинезоны",206,168490.0,68392,10918,68961.2,40.93
1768,"ДетиПоносят","Пижамы",27,34530.0,16146,4293,9947.4,28.81
3278,"ДетиПоносят","Куртки",26,52500.0,23634,1950,21666.0,41.27
1528,"ДетиНеВыносят","Куртки",50,149440.0,69200,7050,55257.2,36.98
4711,"ДетиНеВыносят","Штаны",42,333650.0,155064,9114,119424.5,35.79
4438,"ДетиПоносят","Комбинезоны",155,1243690.0,517545,31310,446097.0,35.87
942,"ДетиНосят","Футболки",160,1188540.0,558560,10720,476635.2,40.10
1930,"ДетиНосят","Худи",36,82710.0,39096,8064,19008.0,22.98
2013,"ДетиПоносят","Худи",20,172850.0,66820,3280,68180.0,39.44
1882,"ДетиПоносят","Худи",8,50810.0,17392,776,27561.0,54.24
552,"ДетиНеВыносят","Штаны",13,88700.0,32890,1183,45757.0,51.59
1534,"ДетиПоносят","Комбинезоны",42,230190.0,80598,5670,109393.5,47.52
3700,"ДетиНеВыносят","Футболки",307,1761180.0,729432,37454,730117.0,41.46
4221,"ДетиНеВыносят","Куртки",89,181440.0,90246,19580,44398.0,24.47
3835,"ДетиНосят","Футболки",78,316400.0,145314,13104,126342.0,39.93
4649,"ДетиНеВыносят","Штаны",13,60350.0,31486,2314,17497.5,28.99
1875,"ДетиНосят","Пижамы",11,74630.0,27731,1089,32376.6,43.38
1194,"ДетиНосят","Худи",50,360810.0,150500,7850,130298.0,36.11
3322,"ДетиНосят","Комбинезоны",28,275190.0,104244,6104,109804.0,39.90
172,"ДетиНосят","Футболки",85,485920.0,163200,11220,224034.4,46.11
4939,"ДетиПоносят","Штаны",144,686230.0,256320,32688,273700.6,39.88
2956,"ДетиНеВыносят","Пижамы",5,25360.0,12370,1000,6918.0,27.28
4571,"ДетиПоносят","Комбинезоны",43,124170.0,65661,4601,39007.6,31.41
801,"ДетиНосят","Худи",111,475420.0,174048,23421,192375.4,40.46
3811,"ДетиНеВыносят","Футболки",15,17810.0,6900,2070,7059.0,39.64
4126,"ДетиНосят","Куртки",121,239040.0,113740,23111,59161.8,24.75
1283,"ДетиНеВыносят","Комбинезоны",146,461880.0,153154,25112,191238.0,41.40
3556,"ДетиНосят","Футболки",14,83060.0,25648,1750,47356.0,57.01
4273,"ДетиНеВыносят","Пижамы",41,120750.0,60229,4264,44182.0,36.59
4763,"ДетиНосят","Куртки",5,32750.0,14065,675,14735.0,44.99
355,"ДетиНосят","Штаны",12,77300.0,31776,1920,32009.0,41.41
340,"ДетиНосят","Футболки",71,611280.0,206681,8094,274249.0,44.86
3065,"ДетиНосят","Штаны",68,269960.0,120020,5032,112512.8,41.68
4328,"ДетиНосят","Комбинезоны",15,70690.0,31530,2145,28532.2,40.36
160,"ДетиПоносят","Комбинезоны",70,62340.0,28280,9450,15259.0,24.48
2959,"ДетиНосят","Штаны",58,100490.0,33756,4872,43773.8,43.56
163,"ДетиПоносят","Худи",13,87980.0,26611,1560,42213.0,47.98
2192,"ДетиНосят","Комбинезоны",129,635290.0,306891,25026,176315.0,27.75
1596,"ДетиНеВыносят","Пижамы",184,165390.0,70288,15088,63475.0,38.38
4024,"ДетиНеВыносят","Комбинезоны",21,122290.0,47649,1848,58118.2,47.52
4951,"ДетиНеВыносят","Пижамы",97,645060.0,255498,8051,317005.0,49.14
2398,"ДетиНосят","Куртки",171,898610.0,372780,15390,402606.8,44.80
2761,"ДетиПоносят","Куртки",9,26110.0,14184,486,8306.8,31.81
1420,"ДетиНеВыносят","Худи",8,85560.0,31584,1616,39526.0,46.20
542,"ДетиНеВыносят","Куртки",87,910960.0,319638,19227,389903.0,42.80
4077,"ДетиНосят","Пижамы",7,49610.0,25536,1323,17790.0,35.86
4771,"ДетиПоносят","Куртки",18,187530.0,67374,3510,94142.4,50.20
4824,"ДетиПоносят","Пижамы",13,77840.0,27365,3068,33395.8,42.90
513,"ДетиПоносят","Комбинезоны",110,340300.0,176000,8580,114884.0,33.76
3669,"ДетиПоносят","Комбинезоны",153,245250.0,100521,31365,83934.0,34.22
4206,"ДетиНосят","Худи",82,195550.0,75440,13038,67962.0,34.75
4422,"ДетиНеВыносят","Пижамы",41,220180.0,75686,7626,103841.0,47.16
3906,"ДетиНосят","Футболки",106,453950.0,152110,5300,228447.5,50.32
1122,"ДетиПоносят","Футболки",100,1058100.0,366300,23300,541528.0,51.18
4876,"ДетиНеВыносят","Куртки",27,209930.0,73008,6372,88564.0,42.19
2314,"ДетиНосят","Куртки",32,170840.0,66944,2080,84732.0,49.60
4144,"ДетиНосят","Футболки",81,120480.0,47304,7938,50780.4,42.15
795,"ДетиНосят","Комбинезоны",64,263690.0,106944,15616,114761.0,43.52
1306,"ДетиНосят","Комбинезоны",4,36960.0,13944,232,15392.0,41.65
28,"ДетиНеВыносят","Куртки",24,192740.0,93528,2328,58336.0,30.27
4713,"ДетиПоносят","Пижамы",3,16080.0,6243,462,6159.0,38.30
2880,"ДетиНосят","Комбинезоны",3,28980.0,11010,714,11460.0,39.54
1092,"ДетиНеВыносят","Комбинезоны",119,1217970.0,468741,16422,611010.0,50.17
2995,"ДетиПоносят","Комбинезоны",159,1327680.0,635841,35298,391005.0,29.45
972,"ДетиПоносят","Футболки",100,1054720.0,380800,10900,504812.0,47.86
1848,"ДетиПоносят","Худи",5,23550.0,10500,640,10055.0,42.70
586,"ДетиНосят","Штаны",28,234230.0,88816,5096,112210.4,47.91
494,"ДетиПоносят","Куртки",6,53890.0,20796,684,25943.2,48.14
1556,"ДетиНеВыносят","Куртки",66,672480.0,244464,8778,351990.0,52.34
2515,"ДетиПоносят","Пижамы",144,1253040.0,507744,14256,505492.8,40.34
1660,"ДетиПоносят","Худи",46,57240.0,23184,11224,11384.0,19.89
1686,"ДетиПоносят","Комбинезоны",164,117320.0,53628,25420,14808.0,12.62
2440,"ДетиНеВыносят","Пижамы",17,85300.0,37978,1564,35522.0,41.64
3376,"ДетиПоносят","Пижамы",188,338900.0,150776,38540,108916.0,32.14
2019,"ДетиПоносят","Худи",31,190540.0,92814,6820,68041.2,35.71
954,"ДетиНосят","Пижамы",78,538720.0,184626,18642,238482.4,44.27
1653,"ДетиНосят","Футболки",67,432030.0,182508,10385,187293.4,43.35
1958,"ДетиНеВыносят","Футболки",29,84730.0,38193,2378,28907.6,34.12
3220,"ДетиПоносят","Пижамы",51,212270.0,108273,10812,71958.0,33.90
1763,"ДетиНеВыносят","Куртки",65,314630.0,163995,13325,74384.0,23.64
1926,"ДетиПоносят","Штаны",170,1273640.0,632740,17340,470723.2,36.96
262,"ДетиНосят","Куртки",33,321250.0,130548,4884,153693.0,47.84
261,"ДетиНеВыносят","Пижамы",85,451180.0,217345,4760,147862.6,32.77
1470,"ДетиНеВыносят","Комбинезоны",145,243530.0,91640,17110,105556.4,43.34
3015,"ДетиНосят","Пижамы",156,1008320.0,384228,36504,406090.4,40.27
3667,"ДетиНосят","Куртки",74,565120.0,215636,6216,230244.0,40.74
3046,"ДетиНосят","Комбинезоны",84,93590.0,40740,20244,18567.5,19.84
4654,"ДетиНосят","Худи",25,119550.0,44125,5625,55454.0,46.39
3143,"ДетиНосят","Штаны",32,145010.0,51136,6848,65274.5,45.01
4867,"ДетиНеВыносят","Комбинезоны",105,640000.0,301770,7035,215995.0,33.75
2620,"ДетиПоносят","Футболки",230,2177220.0,710240,31740,999796.0,45.92
2486,"ДетиНосят","Пижамы",114,621270.0,311904,26562,158550.0,25.52
2448,"ДетиНосят","Худи",73,552930.0,221555,10512,254511.4,46.03
2104,"ДетиНосят","Пижамы",135,1258090.0,448200,26595,531677.0,42.26
3816,"ДетиНеВыносят","Штаны",50,253810.0,120400,10950,71698.0,28.25
2661,"ДетиНосят","Комбинезоны",158,537440.0,173326,11534,271964.0,50.60
3853,"ДетиПоносят","Куртки",110,582430.0,231550,17490,228552.6,39.24
384,"ДетиНеВыносят","Пижамы",10,70000.0,28600,1630,27170.0,38.81
3243,"ДетиНеВыносят","Куртки",54,348990.0,148230,12744,135667.5,38.87
2262,"ДетиНосят","Футболки",204,720000.0,307632,27336,277032.0,38.48
1553,"ДетиПоносят","Куртки",37,243890.0,115810,2849,100842.0,41.35
4375,"ДетиНосят","Куртки",185,1482460.0,664520,42365,508732.2,34.32
3789,"ДетиПоносят","Пижамы",45,209160.0,78435,9360,83716.2,40.02
634,"ДетиНеВыносят","Пижамы",41,368130.0,141942,8569,162399.5,44.11
695,"ДетиНеВыносят","Пижамы",174,176910.0,70818,33408,40840.2,23.09
1162,"ДетиНеВыносят","Куртки",84,162230.0,59304,19656,54068.6,33.33
2773,"ДетиПоносят","Пижамы",159,538920.0,202884,11766,216486.0,40.17
1955,"ДетиПоносят","Комбинезоны",13,27400.0,14573,1599,7118.0,25.98
4440,"ДетиНосят","Комбинезоны",52,568320.0,193336,8008,264678.4,46.57
4163,"ДетиНеВыносят","Худи",86,748620.0,285004,14792,314072.4,41.95
1810,"ДетиНосят","Футболки",144,524780.0,205776,32112,181936.0,34.67
1464,"ДетиНосят","Худи",133,1021640.0,434511,11172,473793.0,46.38
3745,"ДетиНосят","Куртки",66,291060.0,124476,13266,100927.2,34.68
2288,"ДетиПоносят","Пижамы",30,226720.0,88230,5850,98632.0,43.50
3416,"ДетиНосят","Штаны",191,581450.0,196730,29414,297161.0,51.11
2689,"ДетиНеВыносят","Худи",52,400070.0,167908,10244,173909.6,43.47
616,"ДетиПоносят","Комбинезоны",117,680790.0,230607,19539,362565.0,53.26
4102,"ДетиНеВыносят","Куртки",155,265230.0,93775,22630,116997.4,44.11
3847,"ДетиНосят","Пижамы",10,22350.0,13270,520,5207.5,23.30
1780,"ДетиНосят","Футболки",75,336150.0,126525,6675,152527.5,45.37
999,"ДетиПоносят","Худи",33,118860.0,65142,4026,25920.0,21.81
797,"ДетиНеВыносят","Пижамы",4,23880.0,9064,692,11258.4,47.15
595,"ДетиНеВыносят","Худи",33,245670.0,131967,3003,81219.6,33.06
1223,"ДетиНеВыносят","Пижамы",59,502320.0,215704,5959,230425.0,45.87
1732,"ДетиПоносят","Комбинезоны",34,64560.0,29274,4488,23050.8,35.70
2022,"ДетиПоносят","Куртки",8,32550.0,14504,776,14015.0,43.06
3011,"ДетиНосят","Футболки",177,751820.0,303909,21417,336275.6,44.73
3695,"ДетиПоносят","Худи",10,123730.0,38440,1650,61368.6,49.60
2182,"ДетиПоносят","Худи",6,22850.0,7386,342,12837.0,56.18
429,"ДетиПоносят","Штаны",2,3560.0,1922,314,683.2,19.19
984,"ДетиНеВыносят","Комбинезоны",55,393980.0,133375,11220,170589.0,43.30
1855,"ДетиНосят","Куртки",179,1099370.0,532704,25955,320837.0,29.18
3126,"ДетиПоносят","Куртки",194,1002760.0,520696,27548,354240.0,35.33
4399,"ДетиПоносят","Штаны",171,1268260.0,433998,37620,542990.0,42.81
3976,"ДетиНосят","Комбинезоны",146,477140.0,160746,8322,236501.0,49.57
952,"ДетиНосят","Куртки",76,843110.0,284772,7676,398902.2,47.31
4430,"ДетиНеВыносят","Комбинезоны",78,420590.0,167388,13806,197337.0,46.92
1539,"ДетиПоносят","Худи",66,706400.0,240900,10890,369842.0,52.36
3586,"ДетиПоносят","Футболки",11,17010.0,8591,957,4400.2,25.87
4997,"ДетиНеВыносят","Комбинезоны",4,11080.0,6996,932,936.0,8.45
555,"ДетиПоносят","Пижамы",28,211070.0,68460,2128,98268.0,46.56
3004,"ДетиНеВыносят","Комбинезоны",9,20160.0,7074,1755,8911.8,44.21
1238,"ДетиНеВыносят","Худи",169,670630.0,238628,42081,322858.0,48.14
4846,"ДетиПоносят","Штаны",15,125640.0,53160,1320,52314.0,41.64
2380,"ДетиНеВыносят","Футболки",137,1054670.0,355515,14659,557935.6,52.90
2044,"ДетиПоносят","Пижамы",139,931100.0,381694,10842,398899.0,42.84
3248,"ДетиНосят","Худи",101,766770.0,297849,10706,304861.0,39.76
2162,"ДетиНеВыносят","Худи",30,187260.0,90960,7380,60831.0,32.48
3837,"ДетиНосят","Пижамы",85,722740.0,309060,12240,293029.0,40.54
796,"ДетиПоносят","Штаны",8,36400.0,14616,592,14640.0,40.22
1869,"ДетиНосят","Худи",70,306250.0,113680,5950,140682.5,45.94
2622,"ДетиНеВыносят","Комбинезоны",15,26880.0,9615,990,10899.0,40.55
1342,"ДетиПоносят","Штаны",84,113970.0,38976,11508,46390.5,40.70
4800,"ДетиПоносят","Куртки",11,102120.0,35167,1034,45495.0,44.55
812,"ДетиПоносят","Пижамы",239,1526790.0,546354,19359,732058.5,47.95
4057,"ДетиПоносят","Куртки",37,151500.0,66970,9250,44980.0,29.69
2374,"ДетиПоносят","Штаны",294,344140.0,135534,41160,105500.8,30.66
4592,"ДетиПоносят","Худи",191,934300.0,424784,30942,291714.0,31.22
4131,"ДетиНеВыносят","Штаны",168,344080.0,152376,9576,120193.6,34.93
208,"ДетиПоносят","Футболки",70,435750.0,163660,9100,210700.0,48.35
3234,"ДетиНосят","Штаны",6,26010.0,12624,1206,6978.0,26.83
4308,"ДетиНеВыносят","Комбинезоны",46,57220.0,22724,3910,19142.0,33.45
4955,"ДетиПоносят","Пижамы",4,4880.0,2376,708,820.0,16.80
981,"ДетиПоносят","Худи",33,78270.0,34056,3300,31521.6,40.27
78,"ДетиНосят","Пижамы",22,205030.0,77748,3762,98916.4,48.24
4535,"ДетиПоносят","Куртки",62,193840.0,88474,4154,72136.0,37.21
1929,"ДетиНеВыносят","Комбинезоны",12,76450.0,36732,816,27434.5,35.89
1168,"ДетиНосят","Худи",2,2900.0,1368,274,678.0,23.38
3570,"ДетиПоносят","Худи",24,184660.0,79704,3072,79724.8,43.17
589,"ДетиПоносят","Футболки",78,793520.0,275964,9672,388856.0,49.00
2407,"ДетиНосят","Штаны",32,59050.0,27072,4064,19056.5,32.27
4311,"ДетиНеВыносят","Штаны",123,308350.0,150183,6642,114523.0,37.14
2800,"ДетиПоносят","Штаны",58,106280.0,42456,3074,39494.0,37.16
3201,"ДетиПоносят","Футболки",75,757400.0,283350,12300,370862.0,48.97
418,"ДетиПоносят","Худи",93,216260.0,71796,21855,96657.8,44.70
1496,"ДетиНосят","Куртки",54,194360.0,65340,7722,92144.0,47.41
3137,"ДетиПоносят","Комбинезоны",229,503490.0,229000,32747,141045.0,28.01
3831,"ДетиНеВыносят","Комбинезоны",9,57660.0,20052,2052,26907.0,46.66
2709,"ДетиПоносят","Куртки",32,277060.0,96896,5856,124437.2,44.91
4537,"ДетиНеВыносят","Пижамы",106,533270.0,184334,22260,220022.0,41.26
1565,"ДетиНеВыносят","Штаны",80,627800.0,314000,12560,207070.0,32.98
553,"ДетиНеВыносят","Штаны",78,112040.0,37284,4524,50064.8,44.68
4235,"ДетиНосят","Пижамы",27,116230.0,44847,2754,54681.4,47.05
1069,"ДетиПоносят","Худи",40,358280.0,134600,4280,147744.0,41.24
2426,"ДетиНеВыносят","Худи",540,2868240.0,1437480,115560,798916.8,27.85
1825,"ДетиПоносят","Пижамы",6,30780.0,12276,426,15000.0,48.73
4526,"ДетиНеВыносят","Пижамы",59,117150.0,54103,7257,34703.0,29.62
2163,"ДетиПоносят","Пижамы",14,81370.0,38234,1624,33375.0,41.02
2965,"ДетиНеВыносят","Футболки",10,27200.0,13070,1780,9086.0,33.40
3297,"ДетиНосят","Куртки",31,57490.0,27807,3472,17587.5,30.59
3960,"ДетиНеВыносят","Комбинезоны",17,91280.0,44421,2448,26155.0,28.65
3618,"ДетиПоносят","Комбинезоны",45,82430.0,38205,4590,23149.0,28.08
3705,"ДетиНеВыносят","Футболки",212,1099220.0,377784,28832,472760.0,43.01
3714,"ДетиНеВыносят","Комбинезоны",66,224990.0,85404,12606,81982.0,36.44
4345,"ДетиПоносят","Куртки",114,563690.0,251940,26220,200976.5,35.65
412,"ДетиПоносят","Комбинезоны",53,224570.0,99852,11660,72635.4,32.34
1052,"ДетиНеВыносят","Комбинезоны",119,648860.0,271439,24752,274805.8,42.35
1332,"ДетиНосят","Комбинезоны",18,61750.0,29574,3510,17551.0,28.42
4148,"ДетиНеВыносят","Комбинезоны",28,226790.0,80276,2492,98664.0,43.50
2502,"ДетиНеВыносят","Куртки",47,115160.0,47940,6580,49124.0,42.66
853,"ДетиПоносят","Комбинезоны",38,137710.0,64942,4978,40248.0,29.23
1871,"ДетиПоносят","Худи",132,637150.0,278916,12276,269500.0,42.30
3385,"ДетиНосят","Футболки",334,1057860.0,394454,17702,455289.2,43.04
3335,"ДетиПоносят","Худи",30,196490.0,90900,4740,65481.8,33.33
1978,"ДетиНосят","Куртки",17,72240.0,30583,3400,27421.0,37.96
1949,"ДетиНосят","Куртки",92,376920.0,175996,16008,139685.6,37.06
840,"ДетиПоносят","Пижамы",125,439420.0,142500,11625,206199.4,46.93
2284,"ДетиНеВыносят","Куртки",13,73370.0,34424,2353,27788.6,37.87
183,"ДетиНосят","Штаны",120,751560.0,386160,16920,235746.0,31.37
1249,"ДетиПоносят","Комбинезоны",219,1447580.0,611667,45333,573443.0,39.61
4342,"ДетиНосят","Комбинезоны",46,305750.0,111458,8050,131207.0,42.91
1541,"ДетиНеВыносят","Штаны",27,128050.0,59778,5616,49851.0,38.93
3452,"ДетиПоносят","Пижамы",9,74050.0,32247,1737,26737.0,36.11
3580,"ДетиНеВыносят","Куртки",255,2203150.0,988380,41565,776638.0,35.25
3824,"ДетиНеВыносят","Штаны",186,1575370.0,713124,14508,532664.0,33.81
4177,"ДетиНеВыносят","Футболки",9,51280.0,18207,1980,20837.0,40.63
1634,"ДетиНеВыносят","Штаны",36,112570.0,55836,6912,36313.6,32.26
2516,"ДетиНеВыносят","Футболки",106,235380.0,100912,5406,93755.0,39.83
2501,"ДетиПоносят","Куртки",17,21280.0,8636,867,9223.4,43.34
4303,"ДетиНосят","Пижамы",174,754530.0,289536,37062,277026.0,36.72
1277,"ДетиНеВыносят","Футболки",36,37500.0,13212,4860,12678.0,33.81
200,"ДетиНеВыносят","Куртки",10,62320.0,28290,640,25911.6,41.58
363,"ДетиНосят","Комбинезоны",45,323630.0,115065,8370,141941.6,43.86
4242,"ДетиНосят","Штаны",214,466110.0,169702,52858,173633.5,37.25
2027,"ДетиПоносят","Штаны",150,929960.0,481650,23850,312864.8,33.64
948,"ДетиНеВыносят","Футболки",2,20640.0,6836,148,11179.2,54.16
3658,"ДетиНеВыносят","Штаны",9,85930.0,35145,1566,36329.5,42.28
648,"ДетиНеВыносят","Пижамы",10,53900.0,22540,990,19590.0,36.35
3907,"ДетиНеВыносят","Комбинезоны",99,400450.0,197802,7227,147367.0,36.80
1524,"ДетиНосят","Пижамы",61,162520.0,68625,14701,59691.6,36.73
3724,"ДетиПоносят","Худи",14,129200.0,42770,1554,69372.0,53.69
2122,"ДетиНеВыносят","Пижамы",6,39960.0,15018,1356,19590.0,49.02
2035,"ДетиНеВыносят","Комбинезоны",78,727380.0,288678,7098,322497.0,44.34
1614,"ДетиНеВыносят","Футболки",27,128740.0,48492,4293,50207.0,39.00
2445,"ДетиНеВыносят","Худи",43,353060.0,170753,10535,118813.0,33.65
3268,"ДетиПоносят","Куртки",59,371890.0,154639,11092,139218.8,37.44
2115,"ДетиНеВыносят","Футболки",44,165820.0,68112,3652,64208.4,38.72
4823,"ДетиНеВыносят","Куртки",57,213890.0,87894,11400,76095.8,35.58
291,"ДетиПоносят","Футболки",25,251320.0,94325,2050,124786.6,49.65
3822,"ДетиПоносят","Пижамы",14,87130.0,36232,2702,32512.6,37.32
2029,"ДетиНеВыносят","Комбинезоны",60,314990.0,131820,8340,143331.0,45.50
939,"ДетиНеВыносят","Штаны",19,71140.0,29374,2299,26661.8,37.48
3882,"ДетиНосят","Худи",55,330190.0,134365,7700,122087.0,36.97
1345,"ДетиНеВыносят","Комбинезоны",86,274550.0,108446,14104,110817.5,40.36
3659,"ДетиНосят","Комбинезоны",107,313600.0,149265,7383,100504.0,32.05
765,"ДетиНеВыносят","Пижамы",233,2240810.0,762376,46600,1162936.8,51.90
862,"ДетиНосят","Куртки",66,438190.0,185526,5148,194933.2,44.49
2185,"ДетиНеВыносят","Комбинезоны",46,149590.0,66470,2714,65447.0,43.75
983,"ДетиНеВыносят","Комбинезоны",41,245330.0,91143,4879,100242.0,40.86
